Old Index,Name,Category,Gender
1086,abuelita,F413 Cocoa & Milk Additives,1
1087,bensdorp,F413 Cocoa & Milk Additives,0
1088,ghirardelli,F413 Cocoa & Milk Additives,1
1089,hersheys,F413 Cocoa & Milk Additives,0
1090,starbucks,F413 Cocoa & Milk Additives,0
1091,butterfinger,F519 Candy & Mints General Promotion,0
1092,hersheys,F519 Candy & Mints General Promotion,0
1093,mars,F519 Candy & Mints General Promotion,0
1094,mentos,F519 Candy & Mints General Promotion,0
1095,scripture,F519 Candy & Mints General Promotion,1
1096,skittles,F519 Candy & Mints General Promotion,0
1097,snickers,F519 Candy & Mints General Promotion,0
1098,babybel,"F539 Chips, Nuts, Popcorn & Pretzels General Promotion",0
1099,barcel,"F539 Chips, Nuts, Popcorn & Pretzels General Promotion",0
1100,brims,"F539 Chips, Nuts, Popcorn & Pretzels General Promotion",0
1101,medora,"F539 Chips, Nuts, Popcorn & Pretzels General Promotion",1
1102,naturebox,"F539 Chips, Nuts, Popcorn & Pretzels General Promotion",0
1103,richards,"F539 Chips, Nuts, Popcorn & Pretzels General Promotion",0
1104,snatts,"F539 Chips, Nuts, Popcorn & Pretzels General Promotion",0
1105,stauffers,"F539 Chips, Nuts, Popcorn & Pretzels General Promotion",0
1106,tostitos,"F539 Chips, Nuts, Popcorn & Pretzels General Promotion",0
1107,altstadt,F611 Regular Beer & Ale,0
1108,amstel,F611 Regular Beer & Ale,0
1109,bells,F611 Regular Beer & Ale,0
1110,bofferding,F611 Regular Beer & Ale,0
1111,boricua,F611 Regular Beer & Ale,1
1112,bridgeport,F611 Regular Beer & Ale,0
1113,bruz,F611 Regular Beer & Ale,0
1114,bundaberg,F611 Regular Beer & Ale,0
1115,busch,F611 Regular Beer & Ale,0
1116,carlsberg,F611 Regular Beer & Ale,0
1117,chang,F611 Regular Beer & Ale,0
1118,coors,F611 Regular Beer & Ale,0
1119,corona,F611 Regular Beer & Ale,1
1120,dixie,F611 Regular Beer & Ale,1
1121,icehouse,F611 Regular Beer & Ale,1
1122,kraftig,F611 Regular Beer & Ale,0
1123,landshark,F611 Regular Beer & Ale,0
1124,leinenkugels,F611 Regular Beer & Ale,0
1125,michelob,F611 Regular Beer & Ale,0
1126,presidente,F611 Regular Beer & Ale,1
1127,redds,F611 Regular Beer & Ale,0
1128,schlafly,F611 Regular Beer & Ale,1
1129,sol,F611 Regular Beer & Ale,0
1130,sunup,F611 Regular Beer & Ale,0
1131,tecate,F611 Regular Beer & Ale,1
1132,troegs,F611 Regular Beer & Ale,0
1133,victoria,F611 Regular Beer & Ale,1
1134,wachusett,F611 Regular Beer & Ale,0
1135,widmer,F611 Regular Beer & Ale,0
1136,yuengling,F611 Regular Beer & Ale,0
1137,redhook,F611 Regular Beer & Ale,0
1138,mickeys,F611 Regular Beer & Ale,0
1139,smirnoff,F611 Regular Beer & Ale,0
1140,sparks,F611 Regular Beer & Ale,0
1141,badger,F611 Regular Beer & Ale,0
1142,estrella,F611 Regular Beer & Ale,1
1143,harpoon,F611 Regular Beer & Ale,0
1144,hensley,F611 Regular Beer & Ale,1
1145,raven,F611 Regular Beer & Ale,0
1146,stoneys,F611 Regular Beer & Ale,0
1147,gambrinus,F611 Regular Beer & Ale,0
1148,guinness,F611 Regular Beer & Ale,0
1149,hoboken,F611 Regular Beer & Ale,0
1150,pabst,F611 Regular Beer & Ale,0
1151,speakeasy,F611 Regular Beer & Ale,1
1152,arri,G141 Cameras (Excl Video),1
1153,canon,G141 Cameras (Excl Video),0
1154,flir,G141 Cameras (Excl Video),0
1155,fujifilm,G141 Cameras (Excl Video),0
1156,hovercam,G141 Cameras (Excl Video),0
1157,lidcam,G141 Cameras (Excl Video),0
1158,lumenera,G141 Cameras (Excl Video),1
1159,olympus,G141 Cameras (Excl Video),0
1160,aquatica,G141 Cameras (Excl Video),1
1161,hitachi,G141 Cameras (Excl Video),1
1162,nikon,G141 Cameras (Excl Video),0
1163,polaroid,G141 Cameras (Excl Video),0
1164,princeton,G141 Cameras (Excl Video),0
1165,sealife,G141 Cameras (Excl Video),1
1166,truelook,G141 Cameras (Excl Video),0
1167,basler,G141 Cameras (Excl Video),0
1168,devisubox,G141 Cameras (Excl Video),0
1169,dslrpros,G141 Cameras (Excl Video),0
1170,koerner,G141 Cameras (Excl Video),0
1171,teledyne,G141 Cameras (Excl Video),1
1172,davios,G323 Casual Dining Restaurants,0
1173,mastros,G323 Casual Dining Restaurants,0
1174,stk,G323 Casual Dining Restaurants,0
1175,wildfire,G323 Casual Dining Restaurants,1
1176,wolfgangs,G323 Casual Dining Restaurants,0
1177,bonefish,G323 Casual Dining Restaurants,0
1178,redfish,G323 Casual Dining Restaurants,0
1179,abuelos,G323 Casual Dining Restaurants,0
1180,bullritos,G323 Casual Dining Restaurants,0
1181,pappasitos,G323 Casual Dining Restaurants,0
1182,pepes,G323 Casual Dining Restaurants,0
1183,rubios,G323 Casual Dining Restaurants,0
1184,bertuccis,G323 Casual Dining Restaurants,0
1185,fazolis,G323 Casual Dining Restaurants,0
1186,francescas,G323 Casual Dining Restaurants,0
1187,piatti,G323 Casual Dining Restaurants,1
1188,portillos,G323 Casual Dining Restaurants,0
1189,ragazzis,G323 Casual Dining Restaurants,0
1190,benihana,G323 Casual Dining Restaurants,1
1191,lins,G323 Casual Dining Restaurants,0
1192,applebees,G323 Casual Dining Restaurants,0
1193,boneheads,G323 Casual Dining Restaurants,0
1194,brothers,G323 Casual Dining Restaurants,0
1195,corkys,G323 Casual Dining Restaurants,0
1196,debos,G323 Casual Dining Restaurants,0
1197,ditkas,G323 Casual Dining Restaurants,0
1198,frickers,G323 Casual Dining Restaurants,0
1199,fuddruckers,G323 Casual Dining Restaurants,0
1200,grandys,G323 Casual Dining Restaurants,0
1201,hakkasan,G323 Casual Dining Restaurants,0
1202,hooters,G323 Casual Dining Restaurants,0
1203,hoots,G323 Casual Dining Restaurants,0
1204,houlihans,G323 Casual Dining Restaurants,0
1205,ihop,G323 Casual Dining Restaurants,0
1206,islands,G323 Casual Dining Restaurants,0
1207,mels,G323 Casual Dining Restaurants,0
1208,milestones,G323 Casual Dining Restaurants,0
1209,norms,G323 Casual Dining Restaurants,0
1210,ocharleys,G323 Casual Dining Restaurants,0
1211,pappas,G323 Casual Dining Restaurants,0
1212,perkins,G323 Casual Dining Restaurants,0
1213,reubens,G323 Casual Dining Restaurants,0
1214,roys,G323 Casual Dining Restaurants,0
1215,salata,G323 Casual Dining Restaurants,1
1216,sharis,G323 Casual Dining Restaurants,0
1217,souplantation,G323 Casual Dining Restaurants,0
1218,stuckeys,G323 Casual Dining Restaurants,0
1219,tucanos,G323 Casual Dining Restaurants,0
1220,wingstreet,G323 Casual Dining Restaurants,0
1221,zippys,G323 Casual Dining Restaurants,0
1222,biggby,G324 Coffee & Donut Restaurants,1
1223,starbucks,G324 Coffee & Donut Restaurants,0
1224,alps,G411 Fishing Tackle & Equipment,0
1225,alutecnos,G411 Fishing Tackle & Equipment,0
1226,ardent,G411 Fishing Tackle & Equipment,0
1227,baitcloud,G411 Fishing Tackle & Equipment,0
1228,berkley,G411 Fishing Tackle & Equipment,1
1229,booyah,G411 Fishing Tackle & Equipment,0
1230,bucks,G411 Fishing Tackle & Equipment,0
1231,castaway,G411 Fishing Tackle & Equipment,1
1232,cortland,G411 Fishing Tackle & Equipment,0
1233,cuda,G411 Fishing Tackle & Equipment,1
1234,daiichi,G411 Fishing Tackle & Equipment,1
1235,daiwa,G411 Fishing Tackle & Equipment,1
1236,dardevle,G411 Fishing Tackle & Equipment,1
1237,firstrike,G411 Fishing Tackle & Equipment,1
1238,fishsticks,G411 Fishing Tackle & Equipment,0
1239,flambeau,G411 Fishing Tackle & Equipment,1
1240,frabill,G411 Fishing Tackle & Equipment,0
1241,gerber,G411 Fishing Tackle & Equipment,0
1242,hookspit,G411 Fishing Tackle & Equipment,0
1243,jiffy,G411 Fishing Tackle & Equipment,1
1244,johnson,G411 Fishing Tackle & Equipment,0
1245,kalins,G411 Fishing Tackle & Equipment,0
1246,kastking,G411 Fishing Tackle & Equipment,0
1247,lews,G411 Fishing Tackle & Equipment,0
1248,livetarget,G411 Fishing Tackle & Equipment,0
1249,maxima,G411 Fishing Tackle & Equipment,1
1250,mirrolures,G411 Fishing Tackle & Equipment,0
1251,mustad,G411 Fishing Tackle & Equipment,0
1252,norman,G411 Fishing Tackle & Equipment,0
1253,northland,G411 Fishing Tackle & Equipment,0
1254,okuma,G411 Fishing Tackle & Equipment,1
1255,penn,G411 Fishing Tackle & Equipment,0
1256,piscifun,G411 Fishing Tackle & Equipment,0
1257,rapala,G411 Fishing Tackle & Equipment,1
1258,redington,G411 Fishing Tackle & Equipment,0
1259,seaguar,G411 Fishing Tackle & Equipment,0
1260,shakespeare,G411 Fishing Tackle & Equipment,1
1261,skinzit,G411 Fishing Tackle & Equipment,0
1262,sunline,G411 Fishing Tackle & Equipment,1
1263,tombob,G411 Fishing Tackle & Equipment,0
1264,trokar,G411 Fishing Tackle & Equipment,0
1265,vense,G411 Fishing Tackle & Equipment,1
1266,wigstons,G411 Fishing Tackle & Equipment,0
1267,xtratuf,G411 Fishing Tackle & Equipment,0
1268,zoom,G411 Fishing Tackle & Equipment,0
1269,burton,"G451 Snow Skis, Boards, Blades & Accessories",0
1270,coldavenger,"G451 Snow Skis, Boards, Blades & Accessories",0
1271,dakine,"G451 Snow Skis, Boards, Blades & Accessories",1
1272,donek,"G451 Snow Skis, Boards, Blades & Accessories",0
1273,elan,"G451 Snow Skis, Boards, Blades & Accessories",0
1274,glade,"G451 Snow Skis, Boards, Blades & Accessories",1
1275,gogglesoc,"G451 Snow Skis, Boards, Blades & Accessories",0
1276,illesteva,"G451 Snow Skis, Boards, Blades & Accessories",1
1277,liod,"G451 Snow Skis, Boards, Blades & Accessories",0
1278,nordica,"G451 Snow Skis, Boards, Blades & Accessories",1
1279,org,"G451 Snow Skis, Boards, Blades & Accessories",0
1280,pl,"G451 Snow Skis, Boards, Blades & Accessories",0
1281,poc,"G451 Snow Skis, Boards, Blades & Accessories",0
1282,ruroc,"G451 Snow Skis, Boards, Blades & Accessories",0
1283,scott,"G451 Snow Skis, Boards, Blades & Accessories",0
1284,slick,"G451 Snow Skis, Boards, Blades & Accessories",0
1285,smith,"G451 Snow Skis, Boards, Blades & Accessories",0
1286,spalding,"G451 Snow Skis, Boards, Blades & Accessories",0
1287,vans,"G451 Snow Skis, Boards, Blades & Accessories",0
1288,winterstick,"G451 Snow Skis, Boards, Blades & Accessories",0
1289,adams,G499 Sporting Goods General Promotion,0
1290,adidas,G499 Sporting Goods General Promotion,0
1291,afp,G499 Sporting Goods General Promotion,0
1292,airtrackfactoryus,G499 Sporting Goods General Promotion,0
1293,bushnell,G499 Sporting Goods General Promotion,0
1294,coleman,G499 Sporting Goods General Promotion,0
1295,fenwick,G499 Sporting Goods General Promotion,0
1296,goalpost,G499 Sporting Goods General Promotion,0
1297,goalsetter,G499 Sporting Goods General Promotion,0
1298,mammut,G499 Sporting Goods General Promotion,0
1299,manduka,G499 Sporting Goods General Promotion,1
1300,marmot,G499 Sporting Goods General Promotion,0
1301,mbs,G499 Sporting Goods General Promotion,0
1302,moser,G499 Sporting Goods General Promotion,0
1303,obrien,G499 Sporting Goods General Promotion,0
1304,polaris,G499 Sporting Goods General Promotion,0
1305,rei,G499 Sporting Goods General Promotion,1
1306,scott,G499 Sporting Goods General Promotion,0
1307,sears,G499 Sporting Goods General Promotion,0
1308,seirus,G499 Sporting Goods General Promotion,0
1309,spalding,G499 Sporting Goods General Promotion,0
1310,wincraft,G499 Sporting Goods General Promotion,0
1311,corsair,G511 Elec & Video Games & Sftwr (Excl PC&Net),0
1312,hipshotdot,G511 Elec & Video Games & Sftwr (Excl PC&Net),0
1313,kontrolfreek,G511 Elec & Video Games & Sftwr (Excl PC&Net),0
1314,xbox,G511 Elec & Video Games & Sftwr (Excl PC&Net),0
1315,capcom,G511 Elec & Video Games & Sftwr (Excl PC&Net),0
1316,microsoft,G511 Elec & Video Games & Sftwr (Excl PC&Net),0
1317,swivl,G511 Elec & Video Games & Sftwr (Excl PC&Net),0
1318,telltale,G511 Elec & Video Games & Sftwr (Excl PC&Net),1
1319,thrustmaster,G511 Elec & Video Games & Sftwr (Excl PC&Net),0
1320,hatchimals,G511 Elec & Video Games & Sftwr (Excl PC&Net),0
1321,ozobot,G511 Elec & Video Games & Sftwr (Excl PC&Net),0
1322,playseat,G511 Elec & Video Games & Sftwr (Excl PC&Net),0
1323,nintendo,G511 Elec & Video Games & Sftwr (Excl PC&Net),1
1324,ubisoft,G511 Elec & Video Games & Sftwr (Excl PC&Net),0
1325,fuggler,G541 Stuffed Toys,0
1326,izziwotnot,G541 Stuffed Toys,0
1327,plushies,G541 Stuffed Toys,0
1328,squeezamals,G541 Stuffed Toys,0
1329,squishamals,G541 Stuffed Toys,0
1330,surprizamals,G541 Stuffed Toys,0
1331,abound,G613 Cat & Dog Food Combination,0
1332,addiction,G613 Cat & Dog Food Combination,0
1333,avoderm,G613 Cat & Dog Food Combination,0
1334,canidae,G613 Cat & Dog Food Combination,1
1335,freshpet,G613 Cat & Dog Food Combination,0
1336,koha,G613 Cat & Dog Food Combination,1
1337,nutrish,G613 Cat & Dog Food Combination,0
1338,orijen,G613 Cat & Dog Food Combination,0
1339,petcurean,G613 Cat & Dog Food Combination,0
1340,purina,G613 Cat & Dog Food Combination,1
1341,artland,"H111 Dinnerware, Glassware & Pottery",0
1342,baccarat,"H111 Dinnerware, Glassware & Pottery",0
1343,casafina,"H111 Dinnerware, Glassware & Pottery",1
1344,conserve,"H111 Dinnerware, Glassware & Pottery",1
1345,corelle,"H111 Dinnerware, Glassware & Pottery",1
1346,fiesta,"H111 Dinnerware, Glassware & Pottery",1
1347,gaia,"H111 Dinnerware, Glassware & Pottery",1
1348,gibson,"H111 Dinnerware, Glassware & Pottery",0
1349,hallmark,"H111 Dinnerware, Glassware & Pottery",0
1350,herend,"H111 Dinnerware, Glassware & Pottery",0
1351,imusa,"H111 Dinnerware, Glassware & Pottery",1
1352,libbey,"H111 Dinnerware, Glassware & Pottery",1
1353,livliga,"H111 Dinnerware, Glassware & Pottery",1
1354,mikasa,"H111 Dinnerware, Glassware & Pottery",1
1355,miyako,"H111 Dinnerware, Glassware & Pottery",1
1356,mugdom,"H111 Dinnerware, Glassware & Pottery",0
1357,nambe,"H111 Dinnerware, Glassware & Pottery",1
1358,noritake,"H111 Dinnerware, Glassware & Pottery",1
1359,oneida,"H111 Dinnerware, Glassware & Pottery",1
1360,pasabahce,"H111 Dinnerware, Glassware & Pottery",1
1361,pfaltzgraff,"H111 Dinnerware, Glassware & Pottery",0
1362,portmeirion,"H111 Dinnerware, Glassware & Pottery",0
1363,precisioncraft,"H111 Dinnerware, Glassware & Pottery",0
1364,riedel,"H111 Dinnerware, Glassware & Pottery",0
1365,stanza,"H111 Dinnerware, Glassware & Pottery",1
1366,steuben,"H111 Dinnerware, Glassware & Pottery",0
1367,stuart,"H111 Dinnerware, Glassware & Pottery",0
1368,thermoserv,"H111 Dinnerware, Glassware & Pottery",0
1369,valletta,"H111 Dinnerware, Glassware & Pottery",1
1370,vandor,"H111 Dinnerware, Glassware & Pottery",0
1371,verterra,"H111 Dinnerware, Glassware & Pottery",1
1372,vietri,"H111 Dinnerware, Glassware & Pottery",1
1373,agility,H122 Mattresses & Box Springs,1
1374,aireloom,H122 Mattresses & Box Springs,0
1375,america,H122 Mattresses & Box Springs,1
1376,bassett,H122 Mattresses & Box Springs,0
1377,beautyrest,H122 Mattresses & Box Springs,0
1378,bestar,H122 Mattresses & Box Springs,0
1379,blello,H122 Mattresses & Box Springs,1
1380,casper,H122 Mattresses & Box Springs,0
1381,cloudten,H122 Mattresses & Box Springs,0
1382,couchbed,H122 Mattresses & Box Springs,0
1383,customatic,H122 Mattresses & Box Springs,0
1384,dreamcloud,H122 Mattresses & Box Springs,0
1385,duxiana,H122 Mattresses & Box Springs,1
1386,eclipse,H122 Mattresses & Box Springs,1
1387,eight,H122 Mattresses & Box Springs,0
1388,essentia,H122 Mattresses & Box Springs,1
1389,ghostbed,H122 Mattresses & Box Springs,0
1390,hyphen,H122 Mattresses & Box Springs,0
1391,joybed,H122 Mattresses & Box Springs,0
1392,kingsdown,H122 Mattresses & Box Springs,0
1393,lectus,H122 Mattresses & Box Springs,0
1394,leesa,H122 Mattresses & Box Springs,1
1395,lucid,H122 Mattresses & Box Springs,0
1396,luft,H122 Mattresses & Box Springs,0
1397,lulaabed,H122 Mattresses & Box Springs,0
1398,lull,H122 Mattresses & Box Springs,0
1399,morphiis,H122 Mattresses & Box Springs,0
1400,nectar,H122 Mattresses & Box Springs,0
1401,nuvanna,H122 Mattresses & Box Springs,1
1402,pangeabed,H122 Mattresses & Box Springs,0
1403,plushbeds,H122 Mattresses & Box Springs,0
1404,reverie,H122 Mattresses & Box Springs,1
1405,revived,H122 Mattresses & Box Springs,0
1406,saatva,H122 Mattresses & Box Springs,1
1407,sealy,H122 Mattresses & Box Springs,1
1408,serta,H122 Mattresses & Box Springs,1
1409,sleepfresh,H122 Mattresses & Box Springs,0
1410,sleepovation,H122 Mattresses & Box Springs,0
1411,talley,H122 Mattresses & Box Springs,1
1412,tanda,H122 Mattresses & Box Springs,1
1413,urbannest,H122 Mattresses & Box Springs,0
1414,verlo,H122 Mattresses & Box Springs,1
1415,vispring,H122 Mattresses & Box Springs,0
1416,voila,H122 Mattresses & Box Springs,1
1417,yaasa,H122 Mattresses & Box Springs,1
1418,yogabed,H122 Mattresses & Box Springs,0
1419,zinus,H122 Mattresses & Box Springs,0
1420,zombiebeds,H122 Mattresses & Box Springs,0
1421,acteon,H142 Bedding & Linens,0
1422,airweave,H142 Bedding & Linens,1
1423,allerease,H142 Bedding & Linens,1
1424,aquis,H142 Bedding & Linens,0
1425,avanti,H142 Bedding & Linens,1
1426,bassetti,H142 Bedding & Linens,1
1427,beautyrest,H142 Bedding & Linens,0
1428,bedgard,H142 Bedding & Linens,0
1429,bedgear,H142 Bedding & Linens,0
1430,bergers,H142 Bedding & Linens,0
1431,blanquil,H142 Bedding & Linens,0
1432,casper,H142 Bedding & Linens,0
1433,christy,H142 Bedding & Linens,1
1434,croscill,H142 Bedding & Linens,0
1435,cuddledown,H142 Bedding & Linens,0
1436,doodlefish,H142 Bedding & Linens,0
1437,downtown,H142 Bedding & Linens,0
1438,encapsys,H142 Bedding & Linens,0
1439,filson,H142 Bedding & Linens,0
1440,hygrocotton,H142 Bedding & Linens,0
1441,jomar,H142 Bedding & Linens,0
1442,liddell,H142 Bedding & Linens,0
1443,lilipi,H142 Bedding & Linens,1
1444,malouf,H142 Bedding & Linens,0
1445,medcline,H142 Bedding & Linens,1
1446,medslant,H142 Bedding & Linens,0
1447,mellanni,H142 Bedding & Linens,1
1448,mlily,H142 Bedding & Linens,1
1449,northwest,H142 Bedding & Linens,0
1450,panacea,H142 Bedding & Linens,1
1451,peachskinsheets,H142 Bedding & Linens,0
1452,pinzon,H142 Bedding & Linens,0
1453,posh,H142 Bedding & Linens,0
1454,rekoop,H142 Bedding & Linens,0
1455,revman,H142 Bedding & Linens,0
1456,rumpl,H142 Bedding & Linens,0
1457,sferra,H142 Bedding & Linens,1
1458,sleepgram,H142 Bedding & Linens,0
1459,splashpad,H142 Bedding & Linens,0
1460,surya,H142 Bedding & Linens,1
1461,tablecloth,H142 Bedding & Linens,0
1462,talalay,H142 Bedding & Linens,1
1463,textrade,H142 Bedding & Linens,1
1464,vianney,H142 Bedding & Linens,1
1465,welspun,H142 Bedding & Linens,0
1466,zonkd,H142 Bedding & Linens,0
1467,huebsch,H213 Laundry Equipment,0
1468,kenmore,H213 Laundry Equipment,1
1469,lg,H213 Laundry Equipment,0
1470,milnor,H213 Laundry Equipment,0
1471,samsung,H213 Laundry Equipment,0
1472,steele,H213 Laundry Equipment,1
1473,suitmate,H213 Laundry Equipment,1
1474,whirlpool,H213 Laundry Equipment,0
1475,duracell,H310 Household Batteries,0
1476,hindlepower,H310 Household Batteries,0
1477,interstate,H310 Household Batteries,1
1478,saft,H310 Household Batteries,0
1479,tenergy,H310 Household Batteries,1
1480,brawny,H339 Household Paper Products: Comb & NEC,1
1481,chinet,H339 Household Paper Products: Comb & NEC,0
1482,dixie,H339 Household Paper Products: Comb & NEC,1
1483,hefty,H339 Household Paper Products: Comb & NEC,1
1484,nubella,H339 Household Paper Products: Comb & NEC,1
1485,sophistiplate,H339 Household Paper Products: Comb & NEC,1
1486,visstun,H339 Household Paper Products: Comb & NEC,0
1487,reynolds,H339 Household Paper Products: Comb & NEC,0
1488,cascades,H339 Household Paper Products: Comb & NEC,0
1489,fiora,H339 Household Paper Products: Comb & NEC,1
1490,scott,H339 Household Paper Products: Comb & NEC,0
1491,sunrise,H339 Household Paper Products: Comb & NEC,1
1492,axion,H413 Dishwashing Detergents,0
1493,ballistol,H432 Multipurpose Cleaners (Cleansers),0
1494,clr,H432 Multipurpose Cleaners (Cleansers),0
1495,invinceable,H432 Multipurpose Cleaners (Cleansers),1
1496,pinalen,H432 Multipurpose Cleaners (Cleansers),0
1497,pinol,H432 Multipurpose Cleaners (Cleansers),0
1498,ansul,H625 Security & Fire Safety Systems,0
1499,autocall,H625 Security & Fire Safety Systems,0
1500,firetrace,H625 Security & Fire Safety Systems,1
1501,tornatech,H625 Security & Fire Safety Systems,0
1502,adt,H625 Security & Fire Safety Systems,0
1503,alula,H625 Security & Fire Safety Systems,1
1504,angee,H625 Security & Fire Safety Systems,1
1505,aperio,H625 Security & Fire Safety Systems,1
1506,arvig,H625 Security & Fire Safety Systems,0
1507,autotronics,H625 Security & Fire Safety Systems,0
1508,bosch,H625 Security & Fire Safety Systems,0
1509,bullard,H625 Security & Fire Safety Systems,0
1510,california,H625 Security & Fire Safety Systems,1
1511,canary,H625 Security & Fire Safety Systems,1
1512,centurylink,H625 Security & Fire Safety Systems,0
1513,dahua,H625 Security & Fire Safety Systems,1
1514,daymark,H625 Security & Fire Safety Systems,0
1515,defenselite,H625 Security & Fire Safety Systems,1
1516,dormakaba,H625 Security & Fire Safety Systems,1
1517,dortronics,H625 Security & Fire Safety Systems,0
1518,drager,H625 Security & Fire Safety Systems,0
1519,dsx,H625 Security & Fire Safety Systems,0
1520,edwards,H625 Security & Fire Safety Systems,0
1521,emed,H625 Security & Fire Safety Systems,0
1522,flir,H625 Security & Fire Safety Systems,0
1523,garrett,H625 Security & Fire Safety Systems,0
1524,grecon,H625 Security & Fire Safety Systems,0
1525,guardzilla,H625 Security & Fire Safety Systems,1
1526,hanwha,H625 Security & Fire Safety Systems,1
1527,hid,H625 Security & Fire Safety Systems,0
1528,hive,H625 Security & Fire Safety Systems,1
1529,kentek,H625 Security & Fire Safety Systems,0
1530,keyper,H625 Security & Fire Safety Systems,0
1531,laservision,H625 Security & Fire Safety Systems,0
1532,lifeshield,H625 Security & Fire Safety Systems,0
1533,liftmaster,H625 Security & Fire Safety Systems,0
1534,lutron,H625 Security & Fire Safety Systems,0
1535,matjack,H625 Security & Fire Safety Systems,0
1536,mcdermott,H625 Security & Fire Safety Systems,0
1537,mcgard,H625 Security & Fire Safety Systems,0
1538,meshare,H625 Security & Fire Safety Systems,1
1539,msa,H625 Security & Fire Safety Systems,1
1540,nightlock,H625 Security & Fire Safety Systems,0
1541,northstar,H625 Security & Fire Safety Systems,0
1542,onity,H625 Security & Fire Safety Systems,1
1543,panduit,H625 Security & Fire Safety Systems,0
1544,paragon,H625 Security & Fire Safety Systems,0
1545,pdt,H625 Security & Fire Safety Systems,0
1546,philips,H625 Security & Fire Safety Systems,0
1547,pilz,H625 Security & Fire Safety Systems,0
1548,qmi,H625 Security & Fire Safety Systems,1
1549,rauckman,H625 Security & Fire Safety Systems,0
1550,reolink,H625 Security & Fire Safety Systems,0
1551,rockwool,H625 Security & Fire Safety Systems,0
1552,rotogrip,H625 Security & Fire Safety Systems,0
1553,rutherford,H625 Security & Fire Safety Systems,0
1554,sectra,H625 Security & Fire Safety Systems,1
1555,secugen,H625 Security & Fire Safety Systems,0
1556,senstar,H625 Security & Fire Safety Systems,0
1557,simplisafe,H625 Security & Fire Safety Systems,1
1558,smartthings,H625 Security & Fire Safety Systems,0
1559,stonelock,H625 Security & Fire Safety Systems,0
1560,supra,H625 Security & Fire Safety Systems,1
1561,swann,H625 Security & Fire Safety Systems,0
1562,taser,H625 Security & Fire Safety Systems,0
1563,telaid,H625 Security & Fire Safety Systems,0
1564,tiresocks,H625 Security & Fire Safety Systems,0
1565,tncs,H625 Security & Fire Safety Systems,0
1566,trinity,H625 Security & Fire Safety Systems,1
1567,vicon,H625 Security & Fire Safety Systems,0
1568,vivint,H625 Security & Fire Safety Systems,0
1569,winsted,H625 Security & Fire Safety Systems,0
1570,xfinity,H625 Security & Fire Safety Systems,1
1571,airinum,H625 Security & Fire Safety Systems,0
1572,anemostat,H625 Security & Fire Safety Systems,0
1573,cobra,H625 Security & Fire Safety Systems,1
1574,egeetouch,H625 Security & Fire Safety Systems,0
1575,firefly,H625 Security & Fire Safety Systems,1
1576,gatehands,H625 Security & Fire Safety Systems,0
1577,hypr,H625 Security & Fire Safety Systems,0
1578,maglocks,H625 Security & Fire Safety Systems,0
1579,omnia,H625 Security & Fire Safety Systems,1
1580,pepperface,H625 Security & Fire Safety Systems,1
1581,rexing,H625 Security & Fire Safety Systems,0
1582,rki,H625 Security & Fire Safety Systems,1
1583,schlage,H625 Security & Fire Safety Systems,1
1584,scholarchip,H625 Security & Fire Safety Systems,0
1585,seton,H625 Security & Fire Safety Systems,0
1586,stinis,H625 Security & Fire Safety Systems,0
1587,tapplock,H625 Security & Fire Safety Systems,0
1588,toc,H625 Security & Fire Safety Systems,0
1589,whistler,H625 Security & Fire Safety Systems,0
1590,fireking,H625 Security & Fire Safety Systems,0
1591,hexarmor,H625 Security & Fire Safety Systems,0
1592,behr,H631 Paint,0
1593,berel,H631 Paint,0
1594,comex,H631 Paint,0
1595,dap,H631 Paint,0
1596,drikolor,H631 Paint,0
1597,drylok,H631 Paint,0
1598,glidden,H631 Paint,0
1599,ideapaint,H631 Paint,0
1600,osel,H631 Paint,0
1601,valspar,H631 Paint,0
1602,cm,"T139 Vehicles, Sales & Leasing: Comb Copy&NEC",0
1603,dutchmen,"T139 Vehicles, Sales & Leasing: Comb Copy&NEC",0
1604,lance,"T139 Vehicles, Sales & Leasing: Comb Copy&NEC",1
1605,maurer,"T139 Vehicles, Sales & Leasing: Comb Copy&NEC",0
1606,norris,"T139 Vehicles, Sales & Leasing: Comb Copy&NEC",0
1607,novatech,"T139 Vehicles, Sales & Leasing: Comb Copy&NEC",0
1608,stoughton,"T139 Vehicles, Sales & Leasing: Comb Copy&NEC",0
1609,thor,"T139 Vehicles, Sales & Leasing: Comb Copy&NEC",0
1610,traillite,"T139 Vehicles, Sales & Leasing: Comb Copy&NEC",1
1611,duralast,T141 Automotive Batteries,0
1612,interstate,T141 Automotive Batteries,1
1613,optima,T141 Automotive Batteries,1
1614,aida,T412 Cruise Ship Travel,1
1615,aquafest,T412 Cruise Ship Travel,0
1616,arenui,T412 Cruise Ship Travel,1
1617,blount,T412 Cruise Ship Travel,0
1618,costa,T412 Cruise Ship Travel,1
1619,cunard,T412 Cruise Ship Travel,0
1620,electra,T412 Cruise Ship Travel,1
1621,flagship,T412 Cruise Ship Travel,0
1622,goirishtours,T412 Cruise Ship Travel,0
1623,merengue,T412 Cruise Ship Travel,1
1624,oceania,T412 Cruise Ship Travel,1
1625,seabourn,T412 Cruise Ship Travel,0
1626,searcher,T412 Cruise Ship Travel,0
1627,silversea,T412 Cruise Ship Travel,1
1628,tauck,T412 Cruise Ship Travel,0
